event_id,intention_id,event_date,event_type,hours_spent,note,title,category_name,status
1169,236,2024-04-04,CREATED,0.0,,Study for a certification exam,Learning & Skills,OPEN/STALLED
1170,1,2025-01-29,CREATED,0.0,,Learn SQL properly,Learning & Skills,OPEN/STALLED
1171,203,2025-05-15,CREATED,0.0,,Track spending for a month,Financial,OPEN/STALLED
1172,301,2023-04-06,RESEARCHED,0.3,,Improve sleep schedule,Fitness & Health,OPEN/STALLED
1173,89,2023-08-04,CREATED,0.0,,Pay off a small debt,Financial,OPEN/STALLED
1174,103,2023-08-28,RESEARCHED,0.3,,Improve sleep schedule,Fitness & Health,ABANDONED
1175,285,2024-10-10,RESEARCHED,2.4,,Finish an online Python course,Learning & Skills,OPEN/STALLED
1176,154,2024-11-07,CREATED,0.0,,Redesign a personal art portfolio,Creative,OPEN/STALLED
1177,310,2025-03-31,CREATED,0.0,,Cut down on sugar,Fitness & Health,OPEN/STALLED
1178,122,2024-02-11,CREATED,0.0,,Start a small garden,Hobby,OPEN/STALLED
1179,60,2023-11-09,RESEARCHED,0.7,,Start a photography project,Creative,REPLACED
1180,137,2023-04-06,CREATED,0.0,,Plan a solo trip,Travel,OPEN/STALLED
1181,214,2025-03-24,POSTPONED,0.0,No accountability,Plan a weekend getaway,Travel,COMPLETED
1182,160,2024-05-16,RESEARCHED,1.4,,Research a relocation destination,Travel,OPEN/STALLED
1183,275,2024-05-31,ABANDONED,0.0,Lack of motivation,Start a small blog,Side Project,ABANDONED
1184,177,2024-06-22,RESEARCHED,3.1,,Plan a weekend getaway,Travel,ABANDONED
1185,157,2025-01-10,RESEARCHED,0.6,,Research a relocation destination,Travel,COMPLETED
1186,312,2023-11-02,RESEARCHED,0.3,,Start a small blog,Side Project,COMPLETED
1187,305,2024-07-04,ABANDONED,0.0,Perfectionism / fear of failure,Plan a solo trip,Travel,ABANDONED
1188,173,2023-09-05,CONTINUED,7.0,,Plan a solo trip,Travel,COMPLETED
1189,269,2025-06-18,RESEARCHED,1.7,,Learn touch typing,Learning & Skills,OPEN/STALLED
1190,39,2024-03-05,CONTINUED,0.0,,Start a freelance side gig,Side Project,COMPLETED
1191,101,2025-01-02,CONTINUED,5.8,,Start a niche newsletter,Side Project,ABANDONED
1192,9,2024-08-27,STARTED,0.0,,Plan a family visit,Relationships,COMPLETED
1193,15,2023-11-07,RESEARCHED,2.8,,Create a travel budget,Travel,OPEN/STALLED
1194,101,2024-12-06,STARTED,0.0,,Start a niche newsletter,Side Project,ABANDONED
1195,41,2025-04-06,CREATED,0.0,,Try a new craft technique,Creative,OPEN/STALLED
1196,108,2025-03-16,STARTED,0.0,,Repair a strained relationship,Relationships,OPEN/STALLED
1197,192,2024-01-25,CREATED,0.0,,Update personal records,Home & Admin,OPEN/STALLED
1198,258,2024-03-09,ABANDONED,0.0,Blocked by dependency,Renew an expiring document,Home & Admin,ABANDONED
1199,127,2024-04-26,PLANNED,0.0,,Book a long-postponed trip,Travel,COMPLETED
1200,85,2024-11-10,CREATED,0.0,,START A READING CHALLENGE,Hobby,OPEN/STALLED
1201,95,2024-04-17,PLANNED,0.0,,Repair a strained relationship,Relationships,ABANDONED
1202,76,2023-08-17,CREATED,0.0,,Review and cut subscriptions,Financial,OPEN/STALLED
1203,241,2023-04-23,PLANNED,0.0,,Start journaling regularly,Hobby,ABANDONED
1204,234,2023-05-23,RESEARCHED,0.4,,LEARN SQL PROPERLY,Learning & Skills,OPEN/STALLED
1205,186,2025-04-19,CONTINUED,1.1,,FIND A MENTOR IN MY FIELD,Career,COMPLETED
1206,297,2024-01-21,CREATED,0.0,,Learn the basics of investing,Financial,ABANDONED
1207,96,2024-01-11,CONTINUED,1.7,,Learn touch typing,Learning & Skills,COMPLETED
1208,165,2024-12-29,RESEARCHED,1.4,,Research flights for a trip,Travel,OPEN/STALLED
1209,57,2025-04-16,PLANNED,0.0,,Research visa requirements,Travel,ABANDONED
1210,254,2023-01-30,CREATED,0.0,,Start a puzzle-solving habit,Hobby,COMPLETED
1211,214,2025-05-24,CONTINUED,1.9,,Plan a weekend getaway,Travel,COMPLETED
1212,260,2023-02-20,CREATED,0.0,,Start meditating daily,Fitness & Health,ABANDONED
1213,250,2024-09-26,RESEARCHED,0.7,,Prepare for technical interviews,Career,OPEN/STALLED
1214,100,2024-04-05,CREATED,0.0,,Learn to cook healthier meals,Fitness & Health,OPEN/STALLED
1215,85,2024-12-02,PLANNED,0.0,,START A READING CHALLENGE,Hobby,OPEN/STALLED
1216,165,2025-02-01,CONTINUED,0.7,,Research flights for a trip,Travel,OPEN/STALLED
1217,7,2023-06-20,RESEARCHED,0.0,,Study for a certification exam,Learning & Skills,ABANDONED
1218,155,2023-06-25,RESEARCHED,0.9,,Start a small blog,Side Project,OPEN/STALLED
1219,282,2023-06-01,CONTINUED,2.4,,Learn to cook healthier meals,Fitness & Health,COMPLETED
1220,33,2025-07-02,PLANNED,0.0,,Compare insurance providers,Financial,OPEN/STALLED
1221,20,2024-11-24,STARTED,0.0,,Start a small garden,Hobby,COMPLETED
1222,258,2024-02-10,RESEARCHED,8.1,,Renew an expiring document,Home & Admin,ABANDONED
1223,291,2024-02-01,CREATED,0.0,,FIX A RECURRING HOUSEHOLD ISSUE,Home & Admin,COMPLETED
1224,313,2023-07-29,POSTPONED,0.0,Unclear next step,Research flights for a trip,Travel,ABANDONED
1225,200,2024-12-16,STARTED,0.0,,Start sketching daily,Creative,ABANDONED
1226,253,2023-08-20,CREATED,0.0,,Plan a savings goal,Financial,OPEN/STALLED
1227,5,2024-09-12,RESEARCHED,1.1,,Start sketching daily,Creative,ABANDONED
1228,102,2023-10-06,CREATED,0.0,,RESEARCH INVESTMENT OPTIONS,Financial,OPEN/STALLED
1229,287,2025-02-24,ABANDONED,0.0,No accountability,Plan a road trip route,Travel,ABANDONED
1230,123,2025-03-31,ABANDONED,0.0,Competing priorities,Practice a new software tool weekly,Learning & Skills,ABANDONED
1231,13,2023-11-13,ABANDONED,0.0,Lost interest,Set up a filing system,Home & Admin,ABANDONED
1232,254,2023-03-26,RESEARCHED,1.3,,Start a puzzle-solving habit,Hobby,COMPLETED
1233,165,2025-03-19,CONTINUED,5.0,,Research flights for a trip,Travel,OPEN/STALLED
1234,80,2023-03-29,RESEARCHED,1.1,,Learn a card or board game deeply,Hobby,OPEN/STALLED
1235,107,2023-12-27,CREATED,0.0,,Plan a solo trip,Travel,ABANDONED
1236,51,2023-02-21,CREATED,0.0,,Organize digital files,Home & Admin,COMPLETED
1237,187,2024-06-22,POSTPONED,0.0,Perfectionism / fear of failure,Write a long-overdue message,Relationships,OPEN/STALLED
1238,308,2024-11-25,CREATED,0.0,,Try a new craft technique,Creative,COMPLETED
1239,206,2024-10-26,ABANDONED,0.0,Lack of time,BUILD AN EMERGENCY FUND,Financial,ABANDONED
1240,40,2025-03-03,PLANNED,0.0,,BUILD AN AUTOMATION SCRIPT,Side Project,ABANDONED
1241,217,2023-05-07,CREATED,0.0,,Learn the basics of investing,Financial,OPEN/STALLED
1242,65,2025-07-05,CONTINUED,0.3,,Learn touch typing,Learning & Skills,OPEN/STALLED
1243,282,2023-05-02,CONTINUED,5.3,,Learn to cook healthier meals,Fitness & Health,COMPLETED
1244,110,2024-11-15,CREATED,0.0,,Plan a date night routine,Relationships,OPEN/STALLED
1245,13,2023-08-13,RESEARCHED,0.0,,Set up a filing system,Home & Admin,ABANDONED
1246,234,2023-06-12,PLANNED,0.0,,LEARN SQL PROPERLY,Learning & Skills,OPEN/STALLED
1247,160,2024-06-02,RESEARCHED,60.0,,Research a relocation destination,Travel,OPEN/STALLED
1248,235,2023-09-29,CREATED,0.0,,Get a professional certification,Career,OPEN/STALLED
1249,34,2025-02-11,RESEARCHED,0.7,,Contribute to an open-source project,Side Project,OPEN/STALLED
1250,225,2024-05-01,POSTPONED,0.0,Competing priorities,Plan a road trip route,Travel,REPLACED
1251,171,2024-11-30,PLANNED,0.0,,Build a personal data project,Side Project,COMPLETED
1252,135,2023-03-29,CREATED,0.0,,Prototype a small app idea,Side Project,COMPLETED
1253,120,2025-03-17,RESEARCHED,1.6,,Research flights for a trip,Travel,OPEN/STALLED
1254,120,2025-04-17,RESEARCHED,2.7,,Research flights for a trip,Travel,OPEN/STALLED
1255,173,2023-09-11,CONTINUED,4.3,,Plan a solo trip,Travel,COMPLETED
1256,92,2024-11-19,CREATED,0.0,,READ ONE BOOK ON STATISTICS,Learning & Skills,OPEN/STALLED
1257,263,2023-12-05,POSTPONED,0.0,Lost interest,Plan a family visit,Relationships,COMPLETED
1258,17,2023-03-09,CREATED,0.0,,Send a thank-you note,Relationships,ABANDONED
1259,25,2024-05-21,COMPLETED,0.0,,Renew an expiring document,Home & Admin,COMPLETED
1260,315,2024-02-10,CREATED,0.0,,Call an old friend,Relationships,OPEN/STALLED
1261,224,2025-07-10,RESEARCHED,1.0,,Start journaling regularly,Hobby,OPEN/STALLED
1262,283,2023-02-27,CREATED,0.0,,Plan a savings goal,Financial,OPEN/STALLED
1263,49,2024-02-03,POSTPONED,0.0,Lack of time,Set up automatic savings,Financial,COMPLETED
1264,209,2024-11-26,RESEARCHED,1.4,,Start a puzzle-solving habit,Hobby,OPEN/STALLED
1265,257,2023-09-01,RESEARCHED,2.0,,Learn basic public speaking,Learning & Skills,OPEN/STALLED
1266,55,2024-01-15,CONTINUED,1.3,,Schedule regular calls with family,Relationships,COMPLETED
1267,170,2024-04-07,CONTINUED,0.9,,Research a relocation destination,Travel,ABANDONED
1268,273,2025-05-01,CREATED,0.0,,Collect and organize a hobby set,Hobby,OPEN/STALLED
1269,237,2023-11-20,ABANDONED,0.0,No accountability,Research flights for a trip,Travel,ABANDONED
1270,304,2025-05-01,CREATED,0.0,,Improve sleep schedule,Fitness & Health,OPEN/STALLED
1271,91,2023-10-18,CREATED,0.0,,Start going to the gym 3x/week,Fitness & Health,COMPLETED
1272,4,2025-01-03,CREATED,0.0,,Prototype a small app idea,Side Project,OPEN/STALLED
1273,120,2025-03-12,RESEARCHED,0.5,,Research flights for a trip,Travel,OPEN/STALLED
1274,210,2023-11-13,CREATED,0.0,,Learn SQL properly,Learning & Skills,OPEN/STALLED
1275,10,2024-12-22,CREATED,0.0,,Try a new recipe every week,Hobby,OPEN/STALLED
1276,7,2023-07-05,ABANDONED,0.0,Competing priorities,Study for a certification exam,Learning & Skills,ABANDONED
1277,39,2024-01-04,PLANNED,0.0,,Start a freelance side gig,Side Project,COMPLETED
1278,127,2024-03-20,RESEARCHED,1.8,,Book a long-postponed trip,Travel,COMPLETED
1279,232,2025-04-01,RESEARCHED,2.0,,Renew an expiring document,Home & Admin,OPEN/STALLED
1280,299,2023-01-19,CREATED,0.0,,Build an automation script,Side Project,OPEN/STALLED
1281,127,2024-04-21,POSTPONED,0.0,Lack of money,Book a long-postponed trip,Travel,COMPLETED
1282,174,2023-05-09,RESEARCHED,1.2,,PLAN A TRIP ITINERARY,Travel,OPEN/STALLED
1283,101,2025-01-23,CONTINUED,0.5,,Start a niche newsletter,Side Project,ABANDONED
1284,309,2025-07-19,CONTINUED,0.0,,Plan a weekend getaway,Travel,OPEN/STALLED
1285,59,2024-06-15,RESEARCHED,0.4,,LAUNCH A SMALL ONLINE SHOP,Side Project,ABANDONED
1286,292,2025-03-19,CREATED,0.0,,Start a houseplant collection,Hobby,ABANDONED
1287,286,2024-07-21,CREATED,0.0,,Plan a road trip route,Travel,OPEN/STALLED
1288,303,2023-06-25,RESEARCHED,1.2,,Automate a recurring bill payment,Home & Admin,OPEN/STALLED
1289,8,2025-04-27,RESEARCHED,0.9,,Start a puzzle-solving habit,Hobby,OPEN/STALLED
1290,304,2025-06-18,PLANNED,0.0,,Improve sleep schedule,Fitness & Health,OPEN/STALLED
1291,231,2023-08-01,CREATED,0.0,,Learn basic public speaking,Learning & Skills,OPEN/STALLED
1292,26,2025-01-19,ABANDONED,0.0,Low energy / burnout,Ask for a performance review,Career,ABANDONED
1293,308,2025-03-05,CONTINUED,2.2,,Try a new craft technique,Creative,COMPLETED
1294,18,2024-02-22,RESEARCHED,0.5,,Learn a new design software,Creative,ABANDONED
1295,17,2023-03-29,RESEARCHED,0.9,,Send a thank-you note,Relationships,ABANDONED
1296,278,2023-08-30,CREATED,0.0,,RENEW AN EXPIRING DOCUMENT,Home & Admin,OPEN/STALLED
1297,215,2023-05-25,CREATED,0.0,,Research a relocation destination,Travel,OPEN/STALLED
1298,173,2023-08-15,PLANNED,0.0,,Plan a solo trip,Travel,COMPLETED
1299,5,2024-10-30,POSTPONED,0.0,Blocked by dependency,Start sketching daily,Creative,ABANDONED
1300,227,2025-03-29,CONTINUED,3.7,,Organize digital files,Home & Admin,ABANDONED
1301,68,2025-05-04,CREATED,0.0,,Start a niche newsletter,Side Project,OPEN/STALLED
1302,82,2023-10-02,RESEARCHED,0.6,,Organize a small get-together,Relationships,OPEN/STALLED
1303,169,2025-04-13,CREATED,0.0,,Compare insurance providers,Financial,ABANDONED
1304,223,2024-02-25,PLANNED,0.0,,Schedule regular calls with family,Relationships,COMPLETED
1305,160,2024-05-31,RESEARCHED,0.3,,Research a relocation destination,Travel,OPEN/STALLED
1306,34,2025-01-19,RESEARCHED,0.9,,Contribute to an open-source project,Side Project,OPEN/STALLED
1307,50,2023-10-31,CREATED,0.0,,Train for a 5k run,Fitness & Health,OPEN/STALLED
1308,311,2025-07-26,ABANDONED,0.0,Lost interest,Build a portfolio website,Career,ABANDONED
1309,199,2024-05-24,CREATED,0.0,,Try a new recipe every week,Hobby,ABANDONED
1310,60,2023-10-30,RESEARCHED,1.9,,Start a photography project,Creative,REPLACED
1311,285,2024-09-21,CREATED,0.0,,Finish an online Python course,Learning & Skills,OPEN/STALLED
1312,222,2023-05-29,PLANNED,0.0,,Research a relocation destination,Travel,REPLACED
1313,88,2024-08-21,PLANNED,0.0,,Reduce screen time before bed,Fitness & Health,OPEN/STALLED
1314,205,2024-12-17,CREATED,0.0,,Start a puzzle-solving habit,Hobby,OPEN/STALLED
1315,233,2023-05-24,RESEARCHED,1.6,,Review and cut subscriptions,Financial,ABANDONED
1316,176,2024-05-28,ABANDONED,0.0,Lack of motivation,Write short stories weekly,Creative,ABANDONED
1317,282,2023-03-11,CREATED,0.0,,Learn to cook healthier meals,Fitness & Health,COMPLETED
1318,2,2023-05-18,ABANDONED,0.0,No accountability,Practice a new software tool weekly,Learning & Skills,ABANDONED
1319,289,2024-12-10,POSTPONED,0.0,Low energy / burnout,Learn basic public speaking,Learning & Skills,OPEN/STALLED
1320,222,2023-04-29,RESEARCHED,4.7,,Research a relocation destination,Travel,REPLACED
1321,39,2023-12-05,RESEARCHED,0.4,,Start a freelance side gig,Side Project,COMPLETED
1322,79,2025-07-01,RESEARCHED,1.0,,Update CV and LinkedIn profile,Career,OPEN/STALLED
1323,291,2024-04-14,STARTED,0.0,,FIX A RECURRING HOUSEHOLD ISSUE,Home & Admin,COMPLETED
1324,131,2023-10-10,RESEARCHED,0.8,,Track spending for a month,Financial,OPEN/STALLED
1325,287,2024-11-30,POSTPONED,0.0,Blocked by dependency,Plan a road trip route,Travel,ABANDONED
1326,111,2023-08-18,CONTINUED,4.9,,LEARN TO COOK HEALTHIER MEALS,Fitness & Health,COMPLETED
1327,108,2025-07-19,CONTINUED,0.8,,Repair a strained relationship,Relationships,OPEN/STALLED
1328,247,2025-07-22,COMPLETED,0.0,,Finish an online Python course,Learning & Skills,COMPLETED
1329,14,2024-06-30,CREATED,0.0,,Start journaling regularly,Hobby,REPLACED
1330,224,2025-06-25,CREATED,0.0,,Start journaling regularly,Hobby,OPEN/STALLED
1331,96,2023-08-14,RESEARCHED,0.0,,Learn touch typing,Learning & Skills,COMPLETED
1332,133,2024-02-07,RESEARCHED,0.2,,Learn key phrases for a trip,Travel,ABANDONED
1333,284,2024-04-07,CREATED,0.0,,Track spending for a month,Financial,ABANDONED
1334,5,2024-08-26,CREATED,0.0,,Start sketching daily,Creative,ABANDONED
1335,157,2025-03-27,STARTED,0.0,,Research a relocation destination,Travel,COMPLETED
1336,186,2025-02-16,RESEARCHED,1.6,,FIND A MENTOR IN MY FIELD,Career,COMPLETED
1337,2,2023-03-31,CREATED,0.0,,Practice a new software tool weekly,Learning & Skills,ABANDONED
1338,28,2024-09-05,CREATED,0.0,,Start a small blog,Side Project,ABANDONED
1339,45,2023-10-13,CREATED,0.0,,Write a long-overdue message,Relationships,OPEN/STALLED
1340,299,2023-03-11,CONTINUED,1.1,,Build an automation script,Side Project,OPEN/STALLED
1341,55,2024-02-28,CONTINUED,0.4,,Schedule regular calls with family,Relationships,COMPLETED
1342,223,2024-01-21,RESEARCHED,0.0,,Schedule regular calls with family,Relationships,COMPLETED
1343,227,2025-05-01,POSTPONED,0.0,Lack of motivation,Organize digital files,Home & Admin,ABANDONED
1344,78,2025-01-13,ABANDONED,0.0,Overestimated effort required,LAUNCH A SMALL ONLINE SHOP,Side Project,ABANDONED
1345,148,2024-08-26,RESEARCHED,0.9,,Research a relocation destination,Travel,OPEN/STALLED
1346,132,2024-05-21,CREATED,0.0,,Declutter the apartment,Home & Admin,OPEN/STALLED
1347,30,2023-09-04,CREATED,0.0,,Finish a painting series,Creative,COMPLETED
1348,116,2024-04-26,CREATED,0.0,,Create a monthly budget,Financial,ABANDONED
1349,127,2024-09-17,COMPLETED,0.0,,Book a long-postponed trip,Travel,COMPLETED
1350,129,2025-03-15,RESEARCHED,0.0,,Learn a card or board game deeply,Hobby,OPEN/STALLED
1351,57,2025-03-12,RESEARCHED,1.6,,Research visa requirements,Travel,ABANDONED
1352,144,2023-11-06,PLANNED,0.0,,Learn salary negotiation,Career,ABANDONED
1353,41,2025-04-17,RESEARCHED,0.6,,Try a new craft technique,Creative,OPEN/STALLED
1354,3,2023-08-12,CREATED,0.0,,Apply to 10 jobs abroad,Career,ABANDONED
1355,86,2025-02-07,REPLACED,0.0,Replaced by a different priority,Start a freelance side gig,Side Project,REPLACED
1356,17,2023-05-17,POSTPONED,0.0,Overestimated effort required,Send a thank-you note,Relationships,ABANDONED
1357,41,2025-06-03,PLANNED,0.0,,Try a new craft technique,Creative,OPEN/STALLED
1358,232,2025-04-06,RESEARCHED,0.0,,Renew an expiring document,Home & Admin,OPEN/STALLED
1359,71,2024-10-16,RESEARCHED,0.0,,Build a personal dashboard,Side Project,OPEN/STALLED
1360,243,2025-06-07,RESEARCHED,0.6,,Finish an online Python course,Learning & Skills,OPEN/STALLED
1361,159,2023-06-06,CONTINUED,2.7,,Train for a 5k run,Fitness & Health,COMPLETED
1362,288,2023-06-02,CONTINUED,8.3,,Build a portfolio project,Side Project,OPEN/STALLED
1363,57,2025-04-14,POSTPONED,0.0,Competing priorities,Research visa requirements,Travel,ABANDONED
1364,234,2023-07-27,CONTINUED,0.8,,LEARN SQL PROPERLY,Learning & Skills,OPEN/STALLED
1365,9,2024-08-13,RESEARCHED,1.0,,Plan a family visit,Relationships,COMPLETED
1366,202,2024-10-03,REPLACED,0.0,Replaced by a different priority,Research visa requirements,Travel,REPLACED
1367,78,2024-12-16,RESEARCHED,0.2,,LAUNCH A SMALL ONLINE SHOP,Side Project,ABANDONED
1368,308,2024-12-20,RESEARCHED,1.2,,Try a new craft technique,Creative,COMPLETED
1369,197,2023-10-23,PLANNED,0.0,,Write a long-overdue message,Relationships,COMPLETED
1370,68,2025-05-24,RESEARCHED,2.3,,Start a niche newsletter,Side Project,OPEN/STALLED
1371,218,2025-04-23,RESEARCHED,1.7,,Start a small garden,Hobby,OPEN/STALLED
1372,267,2024-08-10,CONTINUED,0.8,,IMPROVE SLEEP SCHEDULE,Fitness & Health,OPEN/STALLED
1373,78,2024-11-26,CREATED,0.0,,LAUNCH A SMALL ONLINE SHOP,Side Project,ABANDONED
1374,242,2024-06-27,CREATED,0.0,,Join a local social group,Relationships,OPEN/STALLED
1375,25,2023-11-23,POSTPONED,0.0,Lack of motivation,Renew an expiring document,Home & Admin,COMPLETED
1376,133,2024-03-18,CONTINUED,3.0,,Learn key phrases for a trip,Travel,ABANDONED
1377,219,2024-09-21,POSTPONED,0.0,Low energy / burnout,Read one book on statistics,Learning & Skills,OPEN/STALLED
1378,320,2023-09-08,RESEARCHED,1.1,,Learn to use Power BI,Learning & Skills,OPEN/STALLED
1379,30,2023-12-26,CONTINUED,1.4,,Finish a painting series,Creative,COMPLETED
1380,228,2023-11-18,RESEARCHED,0.4,,Research career change options,Career,OPEN/STALLED
1381,306,2024-03-17,CONTINUED,7.0,,Plan a road trip route,Travel,COMPLETED
1382,131,2023-11-25,POSTPONED,0.0,Blocked by dependency,Track spending for a month,Financial,OPEN/STALLED
1383,127,2024-08-13,CONTINUED,1.1,,Book a long-postponed trip,Travel,COMPLETED
1384,69,2023-03-31,STARTED,0.0,,Call an old friend,Relationships,REPLACED
1385,129,2025-03-04,CREATED,0.0,,Learn a card or board game deeply,Hobby,OPEN/STALLED
1386,153,2024-10-14,RESEARCHED,4.0,,Plan a savings goal,Financial,OPEN/STALLED
1387,137,2023-04-25,RESEARCHED,1.3,,Plan a solo trip,Travel,OPEN/STALLED
1388,189,2024-04-28,RESEARCHED,4.2,,Learn basic public speaking,Learning & Skills,OPEN/STALLED
1389,176,2024-05-12,PLANNED,0.0,,Write short stories weekly,Creative,ABANDONED
1390,35,2024-10-27,CREATED,0.0,,Join a local social group,Relationships,OPEN/STALLED
1391,25,2023-12-09,PLANNED,0.0,,Renew an expiring document,Home & Admin,COMPLETED
1392,177,2024-08-30,ABANDONED,0.0,Perfectionism / fear of failure,Plan a weekend getaway,Travel,ABANDONED
1393,170,2024-02-27,CONTINUED,0.0,,Research a relocation destination,Travel,ABANDONED
1394,166,2024-03-22,CREATED,0.0,,Start meditating daily,Fitness & Health,OPEN/STALLED
1395,186,2025-05-13,CONTINUED,0.9,,FIND A MENTOR IN MY FIELD,Career,COMPLETED
1396,276,2025-07-28,CONTINUED,2.3,,Try a new craft technique,Creative,COMPLETED
1397,263,2023-10-25,RESEARCHED,0.7,,Plan a family visit,Relationships,COMPLETED
1398,246,2023-06-06,CREATED,0.0,,Set up automatic savings,Financial,OPEN/STALLED
1399,9,2025-01-13,COMPLETED,0.0,,Plan a family visit,Relationships,COMPLETED
1400,22,2025-03-22,CREATED,0.0,,Improve sleep schedule,Fitness & Health,OPEN/STALLED
1401,78,2025-01-13,ABANDONED,0.0,Overestimated effort required,LAUNCH A SMALL ONLINE SHOP,Side Project,ABANDONED
1402,76,2024-01-25,CONTINUED,2.8,,Review and cut subscriptions,Financial,OPEN/STALLED
1403,135,2023-06-18,STARTED,0.0,,Prototype a small app idea,Side Project,COMPLETED
1404,49,2023-11-08,RESEARCHED,0.6,,Set up automatic savings,Financial,COMPLETED
1405,56,2024-02-10,CREATED,0.0,,Redesign a personal art portfolio,Creative,ABANDONED
1406,80,2023-03-13,RESEARCHED,0.6,,Learn a card or board game deeply,Hobby,OPEN/STALLED
1407,39,2023-11-12,RESEARCHED,0.8,,Start a freelance side gig,Side Project,COMPLETED
1408,227,2024-12-03,CREATED,0.0,,Organize digital files,Home & Admin,ABANDONED
1409,212,2023-11-16,CONTINUED,2.0,,Write a long-overdue message,Relationships,OPEN/STALLED
1410,71,2024-10-19,RESEARCHED,1.0,,Build a personal dashboard,Side Project,OPEN/STALLED
1411,18,2024-05-26,ABANDONED,0.0,Lack of time,Learn a new design software,Creative,ABANDONED
1412,53,2024-12-08,RESEARCHED,4.6,,Start a houseplant collection,Hobby,OPEN/STALLED
1413,69,2023-08-11,REPLACED,0.0,Replaced by a different priority,Call an old friend,Relationships,REPLACED
1414,267,2024-01-25,CREATED,0.0,,IMPROVE SLEEP SCHEDULE,Fitness & Health,OPEN/STALLED
1415,41,2025-06-09,CONTINUED,3.3,,Try a new craft technique,Creative,OPEN/STALLED
1416,97,2025-07-05,STARTED,0.0,,Prepare for technical interviews,Career,OPEN/STALLED
1417,139,2024-02-20,ABANDONED,0.0,Blocked by dependency,Build a personal dashboard,Side Project,ABANDONED
1418,134,2024-12-19,CREATED,0.0,,Plan a savings goal,Financial,OPEN/STALLED
